Fluminense,Athletico-PR,2.4,3.14,3.35
Coritiba,Bragantino,3.59,3.29,2.21
Gremio,Vasco,1.51,4.15,7.45
Sao_Paulo,Sport_Recife,1.35,5.14,9.8
Atletico-MG,Internacional,1.78,3.64,4.97
Atletico_GO,Goias,1.64,3.95,5.78
Sao_Paulo,Botafogo_RJ,1.49,4.3,7.44
Athletico-PR,Atletico-MG,3.97,3.69,1.95
Bragantino,Fortaleza,1.82,3.51,4.96
Internacional,Botafogo_RJ,1.63,3.7,6.43
Palmeiras,Bahia,1.61,3.84,6.41
Ceara,Atletico_GO,1.95,3.38,4.41
Goias,Gremio,5.89,3.91,1.64
Flamengo_RJ,Santos,1.31,5.69,9.9
Corinthians,Sao_Paulo,4.5,3.34,1.95
Sport_Recife,Coritiba,2.53,2.94,3.36
Vasco,Fluminense,3.18,3.01,2.59
Atletico_GO,Fluminense,2.6,3.06,3.11
Sao_Paulo,Atletico-MG,2.4,3.38,3.12
Sport_Recife,Gremio,4.66,3.55,1.85
Coritiba,Botafogo_RJ,2.73,3.06,2.94
Internacional,Palmeiras,2.9,2.86,2.96
Bragantino,Athletico-PR,1.89,3.53,4.47
Vasco,Santos,2.73,3.12,2.89
Flamengo_RJ,Bahia,1.31,5.92,9.46
Fortaleza,Ceara,2.95,3.02,2.75
Corinthians,Goias,1.41,4.69,8.51
Atletico-MG,Coritiba,1.33,5.78,8.68
Fortaleza,Flamengo_RJ,5.02,3.84,1.74
Goias,Sport_Recife,2.65,3.3,2.84
Fluminense,Sao_Paulo,4.54,3.42,1.91
Bahia,Internacional,2.7,3.06,2.98
Botafogo_RJ,Corinthians,3.03,3.2,2.56
Athletico-PR,Vasco,1.93,3.36,4.53
Palmeiras,Bragantino,1.88,3.5,4.53
Santos,Ceara,2.07,3.45,3.84
Gremio,Atletico_GO,2.06,3.17,4.3
Botafogo_RJ,Athletico-PR,2.59,3.23,2.97
Gremio,Bahia,1.46,4.51,7.61
Coritiba,Goias,2.19,3.35,3.58
Sport_Recife,Fortaleza,3.26,2.91,2.61
Bragantino,Sao_Paulo,2.93,3.2,2.63
Flamengo_RJ,Fluminense,1.47,4.53,7.39
Ceara,Internacional,2.93,3.04,2.75
Atletico_GO,Vasco,2.17,3.08,4.04
Coritiba,Athletico-PR,3.42,3.1,2.39
Sport_Recife,Palmeiras,4.08,3.3,2.06
Fortaleza,Gremio,3.51,3.02,2.4
Flamengo_RJ,Ceara,1.39,5.29,7.75
Sao_Paulo,Santos,1.48,4.3,7.72
Atletico_GO,Bahia,2.4,3.11,3.39
Internacional,Goias,1.48,4.3,7.72
Vasco,Botafogo_RJ,2.25,3.18,3.63
Bragantino,Atletico-MG,3.24,3.53,2.26
Corinthians,Fluminense,2.11,3.15,4.12
Palmeiras,Gremio,2.72,3.09,2.93
Fluminense,Sport_Recife,2.11,3.14,4.14
Vasco,Coritiba,1.74,3.5,5.69
Athletico-PR,Sao_Paulo,3.72,3.18,2.22
Santos,Botafogo_RJ,1.88,3.57,4.42
Atletico-MG,Atletico_GO,1.43,4.69,7.91
Ceara,Bragantino,2.86,3.17,2.72
Internacional,Fortaleza,1.96,3.16,4.78
Palmeiras,Corinthians,2.15,3.21,3.89
Goias,Flamengo_RJ,7.6,5.29,1.39
Botafogo_RJ,Atletico_GO,2.37,3.2,3.34
Bahia,Athletico-PR,2.02,3.29,4.22
Gremio,Atletico-MG,2.52,3.33,2.98
Coritiba,Fluminense,3.21,3.18,2.46
Bragantino,Vasco,1.68,3.78,5.63
Sao_Paulo,Internacional,2.04,3.29,4.15
Flamengo_RJ,Palmeiras,2.05,3.71,3.61
Fortaleza,Santos,1.94,3.29,4.62
Goias,Ceara,3.54,3.36,2.2
Corinthians,Sport_Recife,1.65,3.79,5.97
Sao_Paulo,Coritiba,1.35,5.28,9.11
Vasco,Atletico-MG,4.64,3.85,1.78
Athletico-PR,Flamengo_RJ,5.27,3.98,1.68
Ceara,Palmeiras,2.38,3.21,3.31
Internacional,Gremio,2.89,2.92,2.89
Atletico_GO,Fortaleza,2.41,3.03,3.48
Santos,Goias,1.36,5.28,8.9
Sport_Recife,Bahia,3.05,3.19,2.55
Fluminense,Botafogo_RJ,2.23,3.31,3.52
Corinthians,Bragantino,2.6,3.45,2.79
Atletico-MG,Santos,1.21,6.78,15.14
Palmeiras,Vasco,2.08,3.32,3.95
Bahia,Corinthians,2.31,3.4,3.27
Gremio,Flamengo_RJ,3.21,3.52,2.28
Palmeiras,Botafogo_RJ,1.5,4.54,6.59
Gremio,Santos,1.7,3.83,5.34
Bragantino,Atletico_GO,1.6,4.19,5.81
Bahia,Fluminense,2.8,3.26,2.7
Corinthians,Ceara,2.04,3.4,4.01
Goias,Atletico-MG,7.36,5.07,1.42
Fortaleza,Coritiba,1.6,3.88,6.53
Athletico-PR,Internacional,3.25,3.07,2.5
Flamengo_RJ,Vasco,1.3,5.98,10.05
Botafogo_RJ,Sport_Recife,2.83,3.23,2.7
Bahia,Goias,1.63,4.09,5.55
Atletico_GO,Santos,2.48,3.32,3.04
Bragantino,Flamengo_RJ,3.23,3.75,2.18
Botafogo_RJ,Gremio,7.13,4.57,1.47
Internacional,Sport_Recife,1.51,4,7.99
Fortaleza,Vasco,2.06,3.01,4.59
Sao_Paulo,Ceara,1.72,3.77,5.23
Corinthians,Athletico-PR,2.02,3.4,4.1
Fluminense,Atletico-MG,3.64,3.33,2.18
Goias,Botafogo_RJ,1.82,3.92,4.31
Atletico-MG,Bahia,1.4,5.13,7.69
Santos,Coritiba,1.32,5.51,9.81
Flamengo_RJ,Corinthians,1.32,5.67,9.82
Vasco,Internacional,3.37,3.08,2.43
Athletico-PR,Atletico_GO,1.91,3.45,4.5
Palmeiras,Fortaleza,2.2,3.21,3.74
Gremio,Sao_Paulo,2.28,3.37,3.36
Ceara,Fluminense,2.52,3.2,3.08
Sport_Recife,Bragantino,4.57,3.69,1.83
Santos,Corinthians,2.42,3.2,3.25
Coritiba,Palmeiras,5.41,3.55,1.75
Sao_Paulo,Palmeiras,2.22,3.15,3.55
Coritiba,Ceara,3.73,3.36,2.06
Fortaleza,Bahia,2.24,3.07,3.61
Corinthians,Vasco,1.85,3.74,4.41
Flamengo_RJ,Internacional,1.61,4.07,5.87
Sport_Recife,Atletico-MG,5.93,3.92,1.63
Gremio,Athletico-PR,1.94,3.24,4.38
Santos,Fluminense,2.48,3.16,3.19
Goias,Bragantino,4.5,3.93,1.73
Palmeiras,Atletico_GO,1.58,4.17,6.07
Botafogo_RJ,Sao_Paulo,8.56,5.24,1.37
Athletico-PR,Sport_Recife,1.84,3.63,4.59
Atletico_GO,Coritiba,1.62,3.97,5.94
Atletico-MG,Palmeiras,1.51,4.66,6.16
Bahia,Santos,1.54,4.14,6.72
Bragantino,Gremio,1.7,4.02,5
Ceara,Botafogo_RJ,1.88,3.91,4.06
Fluminense,Fortaleza,1.75,3.59,5.33
Internacional,Corinthians,1.47,4.36,7.74
Sao_Paulo,Flamengo_RJ,4.91,4.35,1.66
Vasco,Goias,1.85,3.7,4.43
