11,01/07,Palmeiras,Grêmio,0,0,1,0
10,26/06,Botafogo,Avaí,0,2,0,2
10,25/06,Chapecoense,Atlético-MG,0,1,0,1
10,25/06,Bahia,Flamengo,0,0,0,1
10,25/06,Athletico-PR,Vitória,1,1,4,1
10,25/06,Cruzeiro,Coritiba,1,0,2,0
10,25/06,Grêmio,Corinthians,0,0,0,1
10,25/06,Ponte Preta,Palmeiras,1,2,1,2
10,25/06,São Paulo,Fluminense,1,0,1,1
10,25/06,Vasco,Atlético-GO,1,0,1,0
10,24/06,Santos,Sport,0,0,0,1
9,22/06,Flamengo,Chapecoense,2,0,5,1
9,22/06,Grêmio,Coritiba,1,0,2,0
9,22/06,Corinthians,Bahia,1,0,3,0
9,22/06,Ponte Preta,Cruzeiro,1,0,1,0
9,21/06,Athletico-PR,São Paulo,1,0,1,0
9,21/06,Atlético-MG,Sport,2,1,2,2
9,21/06,Avaí,Fluminense,0,2,0,3
9,21/06,Botafogo,Vasco,2,0,3,1
9,21/06,Palmeiras,Atlético-GO,1,0,1,0
9,21/06,Vitória,Santos,0,1,0,2
8,19/06,Cruzeiro,Grêmio,1,2,3,3
8,18/06,Sport,Vitória,1,2,1,3
8,18/06,Bahia,Palmeiras,1,1,2,4
8,18/06,Chapecoense,Botafogo,0,1,0,2
8,18/06,Fluminense,Flamengo,1,0,2,2
8,18/06,São Paulo,Atlético-MG,0,1,1,2
8,18/06,Coritiba,Corinthians,0,0,0,0
8,17/06,Santos,Ponte Preta,0,0,0,0
8,17/06,Vasco,Avaí,1,0,1,0
8,17/06,Atlético-GO,Athletico-PR,0,1,0,1
7,15/06,Fluminense,Grêmio,0,1,0,2
7,15/06,Coritiba,Bahia,0,0,0,0
7,14/06,Chapecoense,Vasco,1,1,2,1
7,14/06,Corinthians,Cruzeiro,1,0,1,0
7,14/06,Santos,Palmeiras,0,0,1,0
7,14/06,Flamengo,Ponte Preta,1,0,2,0
7,14/06,Atlético-GO,Avaí,2,1,3,1
7,14/06,Atlético-MG,Athletico-PR,0,0,0,1
7,14/06,Sport,São Paulo,0,0,0,0
7,14/06,Vitória,Botafogo,0,2,2,2
6,12/06,Grêmio,Bahia,0,0,1,0
6,11/06,Athletico-PR,Santos,0,2,0,2
6,11/06,Cruzeiro,Atlético-GO,0,0,2,0
6,11/06,Avaí,Flamengo,0,0,1,1
6,11/06,Corinthians,São Paulo,2,1,3,2
6,11/06,Ponte Preta,Chapecoense,2,0,3,2
6,11/06,Vitória,Atlético-MG,1,0,2,0
6,11/06,Botafogo,Coritiba,1,1,2,2
6,10/06,Vasco,Sport,0,0,2,1
6,10/06,Palmeiras,Fluminense,2,1,3,1
5,08/06,Bahia,Cruzeiro,1,0,1,0
5,08/06,Chapecoense,Grêmio,1,2,3,6
5,08/06,Atlético-GO,Ponte Preta,2,0,3,0
5,08/06,São Paulo,Vitória,0,0,2,0
5,07/06,Sport,Flamengo,0,0,2,0
5,07/06,Vasco,Corinthians,0,2,2,5
5,07/06,Santos,Botafogo,0,0,1,0
5,07/06,Atlético-MG,Avaí,1,0,1,0
5,07/06,Coritiba,Palmeiras,0,0,1,0
5,06/06,Fluminense,Athletico-PR,1,1,1,1
4,05/06,Bahia,Atlético-GO,2,0,3,0
4,04/06,Cruzeiro,Chapecoense,0,1,0,2
4,04/06,Grêmio,Vasco,1,0,2,0
4,04/06,Palmeiras,Atlético-MG,0,0,0,0
4,04/06,Ponte Preta,São Paulo,0,0,1,0
4,04/06,Avaí,Sport,1,0,1,0
4,04/06,Flamengo,Botafogo,0,0,0,0
4,03/06,Corinthians,Santos,0,0,2,0
4,03/06,Fluminense,Vitória,1,0,2,1
4,03/06,Coritiba,Athletico-PR,0,0,1,0
3,29/05,Chapecoense,Avaí,2,0,2,0
3,28/05,Botafogo,Bahia,1,0,1,0
3,28/05,Sport,Grêmio,1,2,4,3
3,28/05,Athletico-PR,Flamengo,0,1,1,1
3,28/05,Atlético-GO,Corinthians,0,1,0,1
3,28/05,Santos,Cruzeiro,0,0,0,1
3,28/05,Atlético-MG,Ponte Preta,1,0,2,2
3,27/05,Vitória,Coritiba,0,0,0,1
3,27/05,São Paulo,Palmeiras,0,0,2,0
3,27/05,Vasco,Fluminense,1,0,3,2
2,22/05,São Paulo,Avaí,1,0,2,0
2,21/05,Sport,Cruzeiro,1,1,1,1
2,21/05,Botafogo,Ponte Preta,1,0,2,0
2,21/05,Athletico-PR,Grêmio,0,0,0,2
2,21/05,Atlético-MG,Fluminense,1,2,1,2
2,21/05,Vitória,Corinthians,0,0,0,1
2,21/05,Vasco,Bahia,0,0,2,1
2,20/05,Atlético-GO,Flamengo,0,1,0,3
2,20/05,Chapecoense,Palmeiras,0,0,1,0
2,20/05,Santos,Coritiba,1,0,1,0
1,15/05,Coritiba,Atlético-GO,2,0,4,1
1,14/05,Grêmio,Botafogo,1,0,2,0
1,14/05,Avaí,Vitória,0,0,0,0
1,14/05,Bahia,Athletico-PR,5,2,6,2
1,14/05,Cruzeiro,São Paulo,0,0,1,0
1,14/05,Palmeiras,Vasco,2,0,4,0
1,14/05,Ponte Preta,Sport,2,0,4,0
1,14/05,Fluminense,Santos,2,1,3,2
1,13/05,Corinthians,Chapecoense,1,0,1,1
1,13/05,Flamengo,Atlético-MG,1,0,1,1
