Atletico-MG,Palmeiras,2.09,3.55,3.78
Vasco,Gremio,3.15,3.19,2.54
Sao_Paulo,Ponte_Preta,1.72,3.84,5.41
Atletico-PR,Coritiba,1.83,3.45,5.31
Santos,Corinthians,2.52,3.22,3.15
Sport_Recife,Avai,1.47,4.29,8.83
Vitoria,Fluminense,2.31,3.43,3.34
Botafogo_RJ,Flamengo_RJ,3.56,3.36,2.24
Chapecoense-SC,Cruzeiro,3.35,3.19,2.42
Atletico_GO,Bahia,2.63,3.17,3.04
Botafogo_RJ,Santos,2.02,3.35,4.3
Ponte_Preta,Atletico_GO,1.64,3.83,6.51
Avai,Atletico-MG,3.9,3.31,2.14
Atletico-PR,Fluminense,1.74,3.75,5.45
Corinthians,Vasco,1.57,4.03,7.09
Flamengo_RJ,Sport_Recife,1.47,4.61,7.79
Gremio,Chapecoense-SC,1.65,3.83,6.27
Vitoria,Sao_Paulo,2.59,3.38,2.92
Cruzeiro,Bahia,1.52,4.17,7.85
Palmeiras,Coritiba,1.43,4.68,9.06
Flamengo_RJ,Avai,1.42,4.73,9.31
Santos,Atletico-PR,1.97,3.43,4.42
Sao_Paulo,Corinthians,2.31,3.32,3.45
Atletico_GO,Cruzeiro,2.87,3.31,2.67
Chapecoense-SC,Ponte_Preta,1.93,3.4,4.72
Coritiba,Botafogo_RJ,2.4,3.1,3.5
Fluminense,Palmeiras,3.17,3.47,2.37
Atletico-MG,Vitoria,1.53,4.52,6.66
Bahia,Gremio,2.43,3.19,3.33
Sport_Recife,Vasco,1.85,3.63,4.78
Bahia,Coritiba,1.93,3.52,4.51
Vasco,Chapecoense-SC,2.1,3.32,4.05
Palmeiras,Santos,1.64,3.9,6.28
Avai,Atletico_GO,2.22,3.33,3.64
Botafogo_RJ,Vitoria,1.78,3.72,5.18
Cruzeiro,Corinthians,2.14,3.3,3.91
Gremio,Fluminense,1.7,3.84,5.62
Sao_Paulo,Sport_Recife,1.6,4.28,6.04
Atletico-PR,Atletico-MG,2.25,3.4,3.47
Ponte_Preta,Flamengo_RJ,3.61,3.2,2.29
Cruzeiro,Ponte_Preta,1.63,3.84,6.68
Atletico-PR,Atletico_GO,1.6,4.17,6.29
Botafogo_RJ,Chapecoense-SC,1.76,3.67,5.43
Corinthians,Coritiba,1.56,4.15,6.9
Atletico-MG,Sao_Paulo,2.18,3.58,3.47
Avai,Vasco,2.64,3.13,3.06
Gremio,Cruzeiro,2.01,3.3,4.44
Flamengo_RJ,Fluminense,1.65,4.15,5.7
Ponte_Preta,Santos,2.4,3.22,3.37
Vitoria,Sport_Recife,2.31,3.56,3.23
Palmeiras,Bahia,1.57,4.13,6.79
Vasco,Botafogo_RJ,2.79,3.15,2.86
Sao_Paulo,Atletico-PR,1.83,3.67,4.83
Atletico_GO,Palmeiras,4.1,3.54,2.01
Chapecoense-SC,Flamengo_RJ,3.71,3.36,2.18
Fluminense,Avai,1.68,3.79,6.05
Sport_Recife,Atletico-MG,2.26,3.53,3.34
Bahia,Corinthians,2.63,3.24,2.96
Coritiba,Gremio,3.37,3.18,2.42
Santos,Vitoria,1.67,4.01,5.71
Atletico_GO,Vasco,2.65,3.29,2.91
Coritiba,Cruzeiro,3.52,3.25,2.31
Atletico-MG,Chapecoense-SC,1.52,4.54,6.9
Avai,Botafogo_RJ,2.85,3.12,2.83
Corinthians,Gremio,2.18,3.21,3.91
Fluminense,Sao_Paulo,2.79,3.46,2.65
Palmeiras,Ponte_Preta,1.47,4.3,8.79
Vitoria,Atletico-PR,2.29,3.37,3.44
Flamengo_RJ,Bahia,1.48,4.44,8.03
Sport_Recife,Santos,1.99,3.69,3.96
Vasco,Coritiba,2.05,3.37,4.15
Atletico-PR,Sport_Recife,1.87,3.67,4.6
Bahia,Vitoria,2.14,3.42,3.78
Cruzeiro,Atletico-MG,2.05,3.33,4.25
Gremio,Palmeiras,2.92,3.07,2.8
Santos,Atletico_GO,1.53,4.39,7.05
Sao_Paulo,Flamengo_RJ,2.46,3.35,3.14
Chapecoense-SC,Fluminense,2.04,3.61,3.9
Ponte_Preta,Avai,1.69,3.62,6.27
Botafogo_RJ,Corinthians,2.76,3.1,2.94
Sao_Paulo,Santos,1.97,3.52,4.3
Flamengo_RJ,Vasco,1.7,3.83,5.62
Atletico-PR,Chapecoense-SC,1.82,3.71,4.86
Atletico-MG,Botafogo_RJ,1.68,3.93,5.67
Fluminense,Bahia,2.17,3.46,3.63
Ponte_Preta,Corinthians,3.44,3.29,2.32
Sport_Recife,Coritiba,1.87,3.59,4.71
Vitoria,Atletico_GO,1.61,4.38,5.66
Avai,Gremio,2.46,3.09,3.39
Palmeiras,Cruzeiro,1.76,3.8,5.16
Santos,Atletico-MG,2.34,3.6,3.13
Atletico_GO,Sao_Paulo,3.65,3.61,2.11
Botafogo_RJ,Fluminense,2.03,3.44,4.13
Coritiba,Avai,1.76,3.68,5.38
Corinthians,Palmeiras,2.42,3.21,3.34
Cruzeiro,Atletico-PR,1.86,3.42,5.09
Gremio,Flamengo_RJ,2.38,3.16,3.49
Bahia,Ponte_Preta,1.75,3.69,5.47
Chapecoense-SC,Sport_Recife,2.29,3.33,3.46
Vasco,Vitoria,2.15,3.49,3.65
Avai,Bahia,2.9,3.17,2.75
Ponte_Preta,Gremio,2.3,3.22,3.57
Atletico-PR,Corinthians,2.49,3.16,3.25
Sport_Recife,Botafogo_RJ,2.03,3.53,4.01
Flamengo_RJ,Cruzeiro,1.75,3.75,5.36
Santos,Vasco,1.57,4.24,6.54
Vitoria,Palmeiras,2.88,3.51,2.54
Atletico-MG,Atletico_GO,1.33,5.57,10.87
Sao_Paulo,Chapecoense-SC,1.61,3.99,6.53
Fluminense,Coritiba,1.99,3.5,4.21
Botafogo_RJ,Atletico-PR,2.1,3.38,3.94
Corinthians,Avai,1.46,4.52,8.37
Atletico_GO,Sport_Recife,3.29,3.5,2.3
Gremio,Vitoria,1.95,3.64,4.16
Palmeiras,Flamengo_RJ,2.03,3.62,3.9
Vasco,Sao_Paulo,3.02,3.29,2.57
Bahia,Atletico-MG,2.15,3.57,3.57
Coritiba,Ponte_Preta,1.85,3.65,4.76
Cruzeiro,Fluminense,1.68,3.81,5.96
Chapecoense-SC,Santos,2.43,3.24,3.28
Ponte_Preta,Atletico-PR,2.12,3.35,3.93
Cruzeiro,Avai,1.53,4.25,7.23
Gremio,Sao_Paulo,2.04,3.31,4.32
Corinthians,Fluminense,1.58,4.01,6.93
Vasco,Atletico-MG,2.77,3.33,2.76
Botafogo_RJ,Atletico_GO,1.5,4.43,7.51
Chapecoense-SC,Vitoria,2.6,3.3,2.96
Palmeiras,Sport_Recife,1.57,4.47,6.09
Bahia,Santos,1.93,3.53,4.35
Coritiba,Flamengo_RJ,3.11,3.27,2.51
Atletico_GO,Chapecoense-SC,2.5,3.44,2.99
Flamengo_RJ,Corinthians,1.67,3.89,5.88
Sao_Paulo,Botafogo_RJ,2.18,3.38,3.71
Sport_Recife,Bahia,1.88,3.98,4.15
Vitoria,Cruzeiro,1.89,3.76,4.36
Atletico-MG,Coritiba,1.55,4.42,6.54
Atletico-PR,Vasco,2.03,3.39,4.21
Santos,Gremio,1.5,4.4,7.62
Fluminense,Ponte_Preta,1.88,3.46,4.9
Avai,Palmeiras,4.04,3.56,1.99
Fluminense,Sport_Recife,2.21,3.5,3.49
Avai,Atletico-PR,2.77,3.4,2.7
Corinthians,Atletico-MG,2.22,3.56,3.42
Coritiba,Sao_Paulo,2,3.5,4.16
Cruzeiro,Vasco,1.97,3.52,4.21
Gremio,Atletico_GO,1.78,3.64,5.28
Ponte_Preta,Vitoria,2.18,3.63,3.43
Bahia,Chapecoense-SC,1.73,4.01,5.04
Flamengo_RJ,Santos,1.61,3.96,6.59
Palmeiras,Botafogo_RJ,1.72,3.91,5.29
Atletico_GO,Fluminense,2.33,3.63,3.12
Atletico-MG,Gremio,1.27,6.34,12.91
Atletico-PR,Palmeiras,2.88,3.61,2.49
Botafogo_RJ,Cruzeiro,1.77,3.62,5.44
Chapecoense-SC,Coritiba,2.18,3.56,3.48
Santos,Avai,2.05,3.79,3.67
Sao_Paulo,Bahia,1.71,4.07,5.12
Sport_Recife,Corinthians,1.38,5.36,8.71
Vasco,Ponte_Preta,1.36,5.25,10.2
Vitoria,Flamengo_RJ,2.27,3.59,3.27
